Sc0000157	maker	gene	439972	442949	.	+	.	ID=gasp1.m3.8144;Name=gasp1.m3.8144
Sc0000157	maker	gene	419354	430434	.	+	.	ID=gasp1.m3.8145;Name=gasp1.m3.8145
Sc0000157	maker	gene	448339	455099	.	+	.	ID=gasp1.m3.8146;Name=gasp1.m3.8146
Sc0000157	maker	gene	403213	413634	.	-	.	ID=gasp1.m3.8147;Name=gasp1.m3.8147
Sc0000157	maker	gene	579585	582794	.	-	.	ID=gasp1.m3.8148;Name=gasp1.m3.8148
Sc0000157	maker	gene	473746	475770	.	-	.	ID=gasp1.m3.8149;Name=gasp1.m3.8149
Sc0000157	maker	gene	476074	479160	.	-	.	ID=gasp1.m3.8150;Name=gasp1.m3.8150
Sc0000157	maker	gene	591451	593837	.	-	.	ID=gasp1.m3.8151;Name=gasp1.m3.8151
Sc0000157	maker	gene	631720	650779	.	-	.	ID=gasp1.m3.8152;Name=gasp1.m3.8152
Sc0000157	maker	gene	852846	853784	.	+	.	ID=gasp1.m3.8153;Name=gasp1.m3.8153
Sc0000157	maker	gene	784927	799152	.	+	.	ID=gasp1.m3.8154;Name=gasp1.m3.8154
Sc0000157	maker	gene	771884	774036	.	+	.	ID=gasp1.m3.8155;Name=gasp1.m3.8155
Sc0000157	maker	gene	842680	845697	.	+	.	ID=gasp1.m3.8156;Name=gasp1.m3.8156
Sc0000157	maker	gene	704592	707564	.	+	.	ID=gasp1.m3.8157;Name=gasp1.m3.8157
Sc0000157	maker	gene	682755	691138	.	-	.	ID=gasp1.m3.8158;Name=gasp1.m3.8158
Sc0000157	maker	gene	728120	759659	.	-	.	ID=gasp1.m3.8159;Name=gasp1.m3.8159
Sc0000158	maker	gene	25599	25922	.	+	.	ID=gasp1.m3.8161;Name=gasp1.m3.8161
Sc0000158	maker	gene	33369	79444	.	+	.	ID=gasp1.m3.8162;Name=gasp1.m3.8162
Sc0000158	maker	gene	89821	100446	.	+	.	ID=gasp1.m3.8163;Name=gasp1.m3.8163
Sc0000158	maker	gene	174147	180914	.	+	.	ID=gasp1.m3.8164;Name=gasp1.m3.8164
Sc0000158	maker	gene	160648	173001	.	-	.	ID=gasp1.m3.8165;Name=gasp1.m3.8165
Sc0000158	maker	gene	107179	141242	.	-	.	ID=gasp1.m3.8166;Name=gasp1.m3.8166
Sc0000158	maker	gene	143948	144397	.	-	.	ID=gasp1.m3.8167;Name=gasp1.m3.8167
Sc0000158	maker	gene	269973	274776	.	+	.	ID=gasp1.m3.8168;Name=gasp1.m3.8168
Sc0000158	maker	gene	230802	233147	.	+	.	ID=gasp1.m3.8169;Name=gasp1.m3.8169
Sc0000158	maker	gene	196548	201994	.	+	.	ID=gasp1.m3.8170;Name=gasp1.m3.8170
Sc0000158	maker	gene	264573	266588	.	+	.	ID=gasp1.m3.8171;Name=gasp1.m3.8171
Sc0000158	maker	gene	263556	264566	.	+	.	ID=gasp1.m3.8172;Name=gasp1.m3.8172
Sc0000158	maker	gene	321040	326406	.	+	.	ID=gasp1.m3.8173;Name=gasp1.m3.8173
Sc0000158	maker	gene	369011	385641	.	+	.	ID=gasp1.m3.8174;Name=gasp1.m3.8174
Sc0000158	maker	gene	312665	314590	.	+	.	ID=gasp1.m3.8175;Name=gasp1.m3.8175
Sc0000158	maker	gene	310887	312580	.	+	.	ID=gasp1.m3.8176;Name=gasp1.m3.8176
Sc0000158	maker	gene	409654	424156	.	+	.	ID=gasp1.m3.8177;Name=gasp1.m3.8177
Sc0000158	maker	gene	443008	445986	.	-	.	ID=gasp1.m3.8178;Name=gasp1.m3.8178
Sc0000158	maker	gene	465754	476704	.	-	.	ID=gasp1.m3.8179;Name=gasp1.m3.8179
Sc0000158	maker	gene	511623	513707	.	+	.	ID=gasp1.m3.8180;Name=gasp1.m3.8180
Sc0000158	maker	gene	527179	531542	.	-	.	ID=gasp1.m3.8181;Name=gasp1.m3.8181
Sc0000158	maker	gene	490854	505979	.	-	.	ID=gasp1.m3.8182;Name=gasp1.m3.8182
Sc0000158	maker	gene	580653	603175	.	+	.	ID=gasp1.m3.8184;Name=gasp1.m3.8184
Sc0000158	maker	gene	608908	621928	.	+	.	ID=gasp1.m3.8185;Name=gasp1.m3.8185
Sc0000158	maker	gene	634412	643910	.	+	.	ID=gasp1.m3.8186;Name=gasp1.m3.8186
Sc0000158	maker	gene	663906	674476	.	+	.	ID=gasp1.m3.8187;Name=gasp1.m3.8187
Sc0000158	maker	gene	660954	663841	.	+	.	ID=gasp1.m3.8188;Name=gasp1.m3.8188
Sc0000158	maker	gene	805242	805772	.	+	.	ID=gasp1.m3.8189;Name=gasp1.m3.8189
Sc0000158	maker	gene	716097	725421	.	+	.	ID=gasp1.m3.8190;Name=gasp1.m3.8190
Sc0000158	maker	gene	818728	819513	.	+	.	ID=gasp1.m3.8191;Name=gasp1.m3.8191
Sc0000158	maker	gene	784498	803316	.	-	.	ID=gasp1.m3.8192;Name=gasp1.m3.8192
Sc0000158	maker	gene	809571	846018	.	-	.	ID=gasp1.m3.8193;Name=gasp1.m3.8193
Sc0000159	maker	gene	81353	82393	.	+	.	ID=gasp1.m3.8196;Name=gasp1.m3.8196
Sc0000159	maker	gene	73953	81339	.	+	.	ID=gasp1.m3.8197;Name=gasp1.m3.8197
Sc0000159	maker	gene	92387	97618	.	+	.	ID=gasp1.m3.8198;Name=gasp1.m3.8198
Sc0000159	maker	gene	115320	125014	.	-	.	ID=gasp1.m3.8202;Name=gasp1.m3.8202
Sc0000159	maker	gene	199604	200996	.	+	.	ID=gasp1.m3.8203;Name=gasp1.m3.8203
Sc0000159	maker	gene	228867	238806	.	+	.	ID=gasp1.m3.8204;Name=gasp1.m3.8204
Sc0000159	maker	gene	263502	270034	.	-	.	ID=gasp1.m3.8205;Name=gasp1.m3.8205
Sc0000159	maker	gene	276093	281425	.	-	.	ID=gasp1.m3.8207;Name=gasp1.m3.8207
Sc0000159	maker	gene	196113	196484	.	-	.	ID=gasp1.m3.8208;Name=gasp1.m3.8208
Sc0000159	maker	gene	347105	347890	.	+	.	ID=gasp1.m3.8209;Name=gasp1.m3.8209
Sc0000159	maker	gene	352711	353508	.	-	.	ID=gasp1.m3.8210;Name=gasp1.m3.8210
Sc0000159	maker	gene	290893	324905	.	-	.	ID=gasp1.m3.8211;Name=gasp1.m3.8211
Sc0000159	maker	gene	357125	366831	.	-	.	ID=gasp1.m3.8212;Name=gasp1.m3.8212
Sc0000159	maker	gene	378715	382062	.	-	.	ID=gasp1.m3.8213;Name=gasp1.m3.8213
Sc0000159	maker	gene	465805	482025	.	+	.	ID=gasp1.m3.8214;Name=gasp1.m3.8214
Sc0000159	maker	gene	398105	420765	.	+	.	ID=gasp1.m3.8215;Name=gasp1.m3.8215
Sc0000159	maker	gene	385058	395413	.	+	.	ID=gasp1.m3.8216;Name=gasp1.m3.8216
Sc0000159	maker	gene	567290	577599	.	+	.	ID=gasp1.m3.8217;Name=gasp1.m3.8217
Sc0000159	maker	gene	501368	512092	.	+	.	ID=gasp1.m3.8218;Name=gasp1.m3.8218
Sc0000159	maker	gene	577688	585046	.	+	.	ID=gasp1.m3.8219;Name=gasp1.m3.8219
Sc0000159	maker	gene	483656	489531	.	-	.	ID=gasp1.m3.8220;Name=gasp1.m3.8220
Sc0000159	maker	gene	514568	520626	.	-	.	ID=gasp1.m3.8221;Name=gasp1.m3.8221
Sc0000159	maker	gene	599839	600246	.	-	.	ID=gasp1.m3.8222;Name=gasp1.m3.8222
Sc0000159	maker	gene	785347	799682	.	+	.	ID=gasp1.m3.8223;Name=gasp1.m3.8223
Sc0000159	maker	gene	757909	768541	.	+	.	ID=gasp1.m3.8224;Name=gasp1.m3.8224
Sc0000159	maker	gene	811235	813427	.	+	.	ID=gasp1.m3.8225;Name=gasp1.m3.8225
Sc0000159	maker	gene	685736	716919	.	+	.	ID=gasp1.m3.8226;Name=gasp1.m3.8226
Sc0000159	maker	gene	838892	840441	.	-	.	ID=gasp1.m3.8227;Name=gasp1.m3.8227
Sc0000159	maker	gene	802183	805708	.	-	.	ID=gasp1.m3.8228;Name=gasp1.m3.8228
Sc0000159	maker	gene	773172	782937	.	-	.	ID=gasp1.m3.8229;Name=gasp1.m3.8229
Sc0000159	maker	gene	746896	749812	.	-	.	ID=gasp1.m3.8230;Name=gasp1.m3.8230
Sc0000159	maker	gene	707220	712784	.	-	.	ID=gasp1.m3.8232;Name=gasp1.m3.8232
Sc0000159	maker	gene	704522	706457	.	-	.	ID=gasp1.m3.8233;Name=gasp1.m3.8233
Sc0000159	maker	gene	824339	825610	.	+	.	ID=gasp1.m3.8234;Name=gasp1.m3.8234
Sc0000160	maker	gene	79422	80444	.	+	.	ID=gasp1.m3.8235;Name=gasp1.m3.8235
Sc0000160	maker	gene	49585	52644	.	+	.	ID=gasp1.m3.8236;Name=gasp1.m3.8236
Sc0000160	maker	gene	2264	39554	.	+	.	ID=gasp1.m3.8237;Name=gasp1.m3.8237
Sc0000160	maker	gene	123870	130984	.	+	.	ID=gasp1.m3.8238;Name=gasp1.m3.8238
Sc0000160	maker	gene	138155	139252	.	+	.	ID=gasp1.m3.8239;Name=gasp1.m3.8239
Sc0000160	maker	gene	100001	113180	.	-	.	ID=gasp1.m3.8240;Name=gasp1.m3.8240
Sc0000160	maker	gene	91633	95167	.	-	.	ID=gasp1.m3.8241;Name=gasp1.m3.8241
Sc0000160	maker	gene	117700	118678	.	-	.	ID=gasp1.m3.8242;Name=gasp1.m3.8242
Sc0000160	maker	gene	83316	85920	.	-	.	ID=gasp1.m3.8243;Name=gasp1.m3.8243
Sc0000160	maker	gene	168627	169286	.	-	.	ID=gasp1.m3.8244;Name=gasp1.m3.8244
Sc0000160	maker	gene	220841	221131	.	+	.	ID=gasp1.m3.8246;Name=gasp1.m3.8246
Sc0000160	maker	gene	245632	285035	.	-	.	ID=gasp1.m3.8247;Name=gasp1.m3.8247
Sc0000160	maker	gene	223330	232441	.	-	.	ID=gasp1.m3.8249;Name=gasp1.m3.8249
Sc0000160	maker	gene	292734	314282	.	-	.	ID=gasp1.m3.8250;Name=gasp1.m3.8250
Sc0000160	maker	gene	324476	328553	.	-	.	ID=gasp1.m3.8251;Name=gasp1.m3.8251
Sc0000160	maker	gene	368919	371111	.	-	.	ID=gasp1.m3.8252;Name=gasp1.m3.8252
Sc0000160	maker	gene	449621	480118	.	+	.	ID=gasp1.m3.8253;Name=gasp1.m3.8253
Sc0000160	maker	gene	399400	439027	.	-	.	ID=gasp1.m3.8254;Name=gasp1.m3.8254
Sc0000160	maker	gene	387257	389541	.	-	.	ID=gasp1.m3.8255;Name=gasp1.m3.8255
Sc0000160	maker	gene	553528	578670	.	+	.	ID=gasp1.m3.8256;Name=gasp1.m3.8256
Sc0000160	maker	gene	543591	553220	.	-	.	ID=gasp1.m3.8257;Name=gasp1.m3.8257
Sc0000160	maker	gene	623239	624515	.	+	.	ID=gasp1.m3.8258;Name=gasp1.m3.8258
Sc0000160	maker	gene	602276	603295	.	+	.	ID=gasp1.m3.8259;Name=gasp1.m3.8259
Sc0000160	maker	gene	649229	654839	.	-	.	ID=gasp1.m3.8260;Name=gasp1.m3.8260
Sc0000160	maker	gene	594551	597454	.	-	.	ID=gasp1.m3.8261;Name=gasp1.m3.8261
Sc0000160	maker	gene	586437	587549	.	-	.	ID=gasp1.m3.8263;Name=gasp1.m3.8263
Sc0000160	maker	gene	701002	701976	.	+	.	ID=gasp1.m3.8265;Name=gasp1.m3.8265
Sc0000160	maker	gene	654981	695828	.	+	.	ID=gasp1.m3.8266;Name=gasp1.m3.8266
Sc0000160	maker	gene	711808	733237	.	+	.	ID=gasp1.m3.8267;Name=gasp1.m3.8267
Sc0000160	maker	gene	759846	763971	.	+	.	ID=gasp1.m3.8268;Name=gasp1.m3.8268
Sc0000160	maker	gene	777823	780469	.	+	.	ID=gasp1.m3.8269;Name=gasp1.m3.8269
Sc0000160	maker	gene	780670	781029	.	+	.	ID=gasp1.m3.8270;Name=gasp1.m3.8270
Sc0000161	maker	gene	14232	22181	.	+	.	ID=gasp1.m3.8275;Name=gasp1.m3.8275
Sc0000161	maker	gene	54328	78085	.	+	.	ID=gasp1.m3.8276;Name=gasp1.m3.8276
Sc0000161	maker	gene	28273	44137	.	+	.	ID=gasp1.m3.8277;Name=gasp1.m3.8277
Sc0000161	maker	gene	3319	7246	.	+	.	ID=gasp1.m3.8278;Name=gasp1.m3.8278
Sc0000161	maker	gene	141583	151142	.	+	.	ID=gasp1.m3.8279;Name=gasp1.m3.8279
Sc0000161	maker	gene	158490	165383	.	+	.	ID=gasp1.m3.8280;Name=gasp1.m3.8280
Sc0000161	maker	gene	129768	137325	.	+	.	ID=gasp1.m3.8281;Name=gasp1.m3.8281
Sc0000161	maker	gene	81599	88605	.	-	.	ID=gasp1.m3.8282;Name=gasp1.m3.8282
Sc0000161	maker	gene	179744	181982	.	+	.	ID=gasp1.m3.8283;Name=gasp1.m3.8283
Sc0000161	maker	gene	169558	169972	.	+	.	ID=gasp1.m3.8284;Name=gasp1.m3.8284
Sc0000161	maker	gene	258351	263093	.	+	.	ID=gasp1.m3.8285;Name=gasp1.m3.8285
Sc0000161	maker	gene	274846	275805	.	+	.	ID=gasp1.m3.8286;Name=gasp1.m3.8286
Sc0000161	maker	gene	218244	218997	.	+	.	ID=gasp1.m3.8288;Name=gasp1.m3.8288
Sc0000161	maker	gene	341683	342573	.	+	.	ID=gasp1.m3.8289;Name=gasp1.m3.8289
Sc0000161	maker	gene	380401	381282	.	+	.	ID=gasp1.m3.8290;Name=gasp1.m3.8290
Sc0000161	maker	gene	385319	386179	.	+	.	ID=gasp1.m3.8291;Name=gasp1.m3.8291
Sc0000161	maker	gene	310789	311313	.	-	.	ID=gasp1.m3.8292;Name=gasp1.m3.8292
Sc0000161	maker	gene	415734	416606	.	+	.	ID=gasp1.m3.8293;Name=gasp1.m3.8293
Sc0000161	maker	gene	464384	482319	.	-	.	ID=gasp1.m3.8294;Name=gasp1.m3.8294
Sc0000161	maker	gene	426709	427620	.	-	.	ID=gasp1.m3.8295;Name=gasp1.m3.8295
Sc0000161	maker	gene	486138	497474	.	+	.	ID=gasp1.m3.8297;Name=gasp1.m3.8297
Sc0000161	maker	gene	578026	581678	.	+	.	ID=gasp1.m3.8298;Name=gasp1.m3.8298
Sc0000161	maker	gene	508148	511897	.	+	.	ID=gasp1.m3.8299;Name=gasp1.m3.8299
Sc0000161	maker	gene	532140	542640	.	-	.	ID=gasp1.m3.8300;Name=gasp1.m3.8300
Sc0000161	maker	gene	555798	564310	.	-	.	ID=gasp1.m3.8301;Name=gasp1.m3.8301
Sc0000161	maker	gene	641961	685192	.	+	.	ID=gasp1.m3.8302;Name=gasp1.m3.8302
Sc0000161	maker	gene	590143	612336	.	-	.	ID=gasp1.m3.8303;Name=gasp1.m3.8303
Sc0000161	maker	gene	572478	577805	.	-	.	ID=gasp1.m3.8304;Name=gasp1.m3.8304
Sc0000161	maker	gene	614071	631645	.	-	.	ID=gasp1.m3.8305;Name=gasp1.m3.8305
Sc0000161	maker	gene	701626	711072	.	+	.	ID=gasp1.m3.8307;Name=gasp1.m3.8307
Sc0000161	maker	gene	691870	701332	.	-	.	ID=gasp1.m3.8308;Name=gasp1.m3.8308
Sc0000161	maker	gene	827181	843034	.	-	.	ID=gasp1.m3.8309;Name=gasp1.m3.8309
Sc0000161	maker	gene	799460	809584	.	-	.	ID=gasp1.m3.8310;Name=gasp1.m3.8310
Sc0000162	maker	gene	11717	24277	.	+	.	ID=gasp1.m3.8311;Name=gasp1.m3.8311
Sc0000162	maker	gene	8093	16104	.	-	.	ID=gasp1.m3.8312;Name=gasp1.m3.8312
Sc0000162	maker	gene	63750	67100	.	-	.	ID=gasp1.m3.8313;Name=gasp1.m3.8313
Sc0000162	maker	gene	55939	63866	.	+	.	ID=gasp1.m3.8314;Name=gasp1.m3.8314
Sc0000162	maker	gene	68889	90543	.	+	.	ID=gasp1.m3.8315;Name=gasp1.m3.8315
Sc0000162	maker	gene	154885	171511	.	-	.	ID=gasp1.m3.8316;Name=gasp1.m3.8316
Sc0000162	maker	gene	176273	179469	.	-	.	ID=gasp1.m3.8317;Name=gasp1.m3.8317
Sc0000162	maker	gene	91883	100849	.	-	.	ID=gasp1.m3.8318;Name=gasp1.m3.8318
Sc0000162	maker	gene	115501	121711	.	-	.	ID=gasp1.m3.8319;Name=gasp1.m3.8319
Sc0000162	maker	gene	197909	229191	.	+	.	ID=gasp1.m3.8320;Name=gasp1.m3.8320
Sc0000162	maker	gene	238288	247436	.	+	.	ID=gasp1.m3.8321;Name=gasp1.m3.8321
Sc0000162	maker	gene	231218	232231	.	+	.	ID=gasp1.m3.8322;Name=gasp1.m3.8322
Sc0000162	maker	gene	184627	197102	.	-	.	ID=gasp1.m3.8323;Name=gasp1.m3.8323
Sc0000162	maker	gene	458747	462484	.	+	.	ID=gasp1.m3.8324;Name=gasp1.m3.8324
Sc0000162	maker	gene	379781	388924	.	+	.	ID=gasp1.m3.8325;Name=gasp1.m3.8325
Sc0000162	maker	gene	393028	435672	.	+	.	ID=gasp1.m3.8326;Name=gasp1.m3.8326
Sc0000162	maker	gene	371436	375110	.	-	.	ID=gasp1.m3.8327;Name=gasp1.m3.8327
Sc0000162	maker	gene	527189	537063	.	+	.	ID=gasp1.m3.8328;Name=gasp1.m3.8328
Sc0000162	maker	gene	550807	551760	.	+	.	ID=gasp1.m3.8329;Name=gasp1.m3.8329
Sc0000162	maker	gene	516635	517588	.	-	.	ID=gasp1.m3.8330;Name=gasp1.m3.8330
Sc0000162	maker	gene	465310	504884	.	-	.	ID=gasp1.m3.8331;Name=gasp1.m3.8331
Sc0000162	maker	gene	454052	458517	.	-	.	ID=gasp1.m3.8332;Name=gasp1.m3.8332
Sc0000162	maker	gene	546070	549333	.	+	.	ID=gasp1.m3.8334;Name=gasp1.m3.8334
Sc0000162	maker	gene	767184	783697	.	+	.	ID=gasp1.m3.8336;Name=gasp1.m3.8336
Sc0000162	maker	gene	751244	765276	.	-	.	ID=gasp1.m3.8337;Name=gasp1.m3.8337
Sc0000162	maker	gene	807280	808227	.	-	.	ID=gasp1.m3.8338;Name=gasp1.m3.8338
Sc0000162	maker	gene	811870	818196	.	-	.	ID=gasp1.m3.8339;Name=gasp1.m3.8339
Sc0000162	maker	gene	797990	798994	.	-	.	ID=gasp1.m3.8340;Name=gasp1.m3.8340
Sc0000162	maker	gene	791478	792518	.	-	.	ID=gasp1.m3.8341;Name=gasp1.m3.8341
Sc0000162	maker	gene	794275	794688	.	-	.	ID=gasp1.m3.8342;Name=gasp1.m3.8342
Sc0000162	maker	gene	837478	838560	.	+	.	ID=gasp1.m3.8343;Name=gasp1.m3.8343
Sc0000162	maker	gene	710936	717762	.	+	.	ID=gasp1.m3.8344;Name=gasp1.m3.8344
Sc0000163	maker	gene	34548	36048	.	+	.	ID=gasp1.m3.8345;Name=gasp1.m3.8345
Sc0000163	maker	gene	26990	33099	.	+	.	ID=gasp1.m3.8346;Name=gasp1.m3.8346
Sc0000163	maker	gene	2910	11313	.	+	.	ID=gasp1.m3.8347;Name=gasp1.m3.8347
Sc0000163	maker	gene	38770	63466	.	+	.	ID=gasp1.m3.8348;Name=gasp1.m3.8348
Sc0000163	maker	gene	111541	112500	.	-	.	ID=gasp1.m3.8349;Name=gasp1.m3.8349
Sc0000163	maker	gene	68072	71025	.	-	.	ID=gasp1.m3.8350;Name=gasp1.m3.8350
Sc0000163	maker	gene	102908	105698	.	-	.	ID=gasp1.m3.8351;Name=gasp1.m3.8351
Sc0000163	maker	gene	124916	152305	.	-	.	ID=gasp1.m3.8353;Name=gasp1.m3.8353
Sc0000163	maker	gene	256213	278603	.	+	.	ID=gasp1.m3.8354;Name=gasp1.m3.8354
Sc0000163	maker	gene	216760	220676	.	+	.	ID=gasp1.m3.8355;Name=gasp1.m3.8355
Sc0000163	maker	gene	186700	194506	.	+	.	ID=gasp1.m3.8356;Name=gasp1.m3.8356
Sc0000163	maker	gene	203719	214138	.	+	.	ID=gasp1.m3.8357;Name=gasp1.m3.8357
Sc0000163	maker	gene	279538	288346	.	-	.	ID=gasp1.m3.8358;Name=gasp1.m3.8358
Sc0000163	maker	gene	231667	251598	.	-	.	ID=gasp1.m3.8359;Name=gasp1.m3.8359
Sc0000163	maker	gene	343515	351792	.	+	.	ID=gasp1.m3.8360;Name=gasp1.m3.8360
Sc0000163	maker	gene	354897	362587	.	+	.	ID=gasp1.m3.8361;Name=gasp1.m3.8361
Sc0000163	maker	gene	292357	305632	.	-	.	ID=gasp1.m3.8362;Name=gasp1.m3.8362
Sc0000163	maker	gene	422915	430984	.	+	.	ID=gasp1.m3.8363;Name=gasp1.m3.8363
Sc0000163	maker	gene	416012	418248	.	-	.	ID=gasp1.m3.8364;Name=gasp1.m3.8364
Sc0000163	maker	gene	431335	433693	.	-	.	ID=gasp1.m3.8365;Name=gasp1.m3.8365
Sc0000163	maker	gene	406481	412433	.	-	.	ID=gasp1.m3.8366;Name=gasp1.m3.8366
Sc0000163	maker	gene	386855	396501	.	-	.	ID=gasp1.m3.8367;Name=gasp1.m3.8367
Sc0000163	maker	gene	487621	501613	.	+	.	ID=gasp1.m3.8369;Name=gasp1.m3.8369
Sc0000163	maker	gene	543097	553360	.	+	.	ID=gasp1.m3.8370;Name=gasp1.m3.8370
Sc0000163	maker	gene	500546	505415	.	-	.	ID=gasp1.m3.8371;Name=gasp1.m3.8371
Sc0000163	maker	gene	561712	571278	.	-	.	ID=gasp1.m3.8372;Name=gasp1.m3.8372
Sc0000163	maker	gene	595617	606622	.	-	.	ID=gasp1.m3.8373;Name=gasp1.m3.8373
Sc0000163	maker	gene	759279	761227	.	+	.	ID=gasp1.m3.8374;Name=gasp1.m3.8374
Sc0000163	maker	gene	585641	594768	.	+	.	ID=gasp1.m3.8375;Name=gasp1.m3.8375
Sc0000163	maker	gene	613650	647486	.	+	.	ID=gasp1.m3.8376;Name=gasp1.m3.8376
Sc0000163	maker	gene	571497	572132	.	+	.	ID=gasp1.m3.8377;Name=gasp1.m3.8377
Sc0000163	maker	gene	650819	665008	.	+	.	ID=gasp1.m3.8378;Name=gasp1.m3.8378
Sc0000163	maker	gene	676686	698837	.	+	.	ID=gasp1.m3.8379;Name=gasp1.m3.8379
Sc0000163	maker	gene	729698	731938	.	+	.	ID=gasp1.m3.8381;Name=gasp1.m3.8381
Sc0000163	maker	gene	836788	839700	.	+	.	ID=gasp1.m3.8382;Name=gasp1.m3.8382
Sc0000163	maker	gene	771333	795681	.	-	.	ID=gasp1.m3.8383;Name=gasp1.m3.8383
Sc0000163	maker	gene	738791	744209	.	-	.	ID=gasp1.m3.8384;Name=gasp1.m3.8384
Sc0000163	maker	gene	718297	724707	.	-	.	ID=gasp1.m3.8385;Name=gasp1.m3.8385
Sc0000164	maker	gene	13431	42890	.	-	.	ID=gasp1.m3.8386;Name=gasp1.m3.8386
Sc0000164	maker	gene	92302	96363	.	+	.	ID=gasp1.m3.8387;Name=gasp1.m3.8387
Sc0000164	maker	gene	147381	150215	.	+	.	ID=gasp1.m3.8388;Name=gasp1.m3.8388
Sc0000164	maker	gene	180873	187707	.	+	.	ID=gasp1.m3.8389;Name=gasp1.m3.8389
Sc0000164	maker	gene	52004	63247	.	-	.	ID=gasp1.m3.8390;Name=gasp1.m3.8390
Sc0000164	maker	gene	113950	139958	.	-	.	ID=gasp1.m3.8391;Name=gasp1.m3.8391
Sc0000164	maker	gene	218417	221762	.	+	.	ID=gasp1.m3.8393;Name=gasp1.m3.8393
Sc0000164	maker	gene	266635	289613	.	+	.	ID=gasp1.m3.8394;Name=gasp1.m3.8394
Sc0000164	maker	gene	227676	229881	.	-	.	ID=gasp1.m3.8395;Name=gasp1.m3.8395
Sc0000164	maker	gene	162669	181136	.	-	.	ID=gasp1.m3.8396;Name=gasp1.m3.8396
Sc0000164	maker	gene	200083	218343	.	-	.	ID=gasp1.m3.8397;Name=gasp1.m3.8397
Sc0000164	maker	gene	225670	226436	.	-	.	ID=gasp1.m3.8398;Name=gasp1.m3.8398
Sc0000164	maker	gene	303236	318114	.	+	.	ID=gasp1.m3.8399;Name=gasp1.m3.8399
Sc0000164	maker	gene	351418	353701	.	+	.	ID=gasp1.m3.8400;Name=gasp1.m3.8400
Sc0000164	maker	gene	343778	382192	.	-	.	ID=gasp1.m3.8401;Name=gasp1.m3.8401
Sc0000164	maker	gene	457868	465609	.	+	.	ID=gasp1.m3.8403;Name=gasp1.m3.8403
Sc0000164	maker	gene	404235	417669	.	-	.	ID=gasp1.m3.8404;Name=gasp1.m3.8404
Sc0000164	maker	gene	431762	441806	.	-	.	ID=gasp1.m3.8405;Name=gasp1.m3.8405
Sc0000164	maker	gene	417781	418720	.	-	.	ID=gasp1.m3.8406;Name=gasp1.m3.8406
Sc0000164	maker	gene	485605	515838	.	+	.	ID=gasp1.m3.8407;Name=gasp1.m3.8407
Sc0000164	maker	gene	484799	485308	.	+	.	ID=gasp1.m3.8408;Name=gasp1.m3.8408
Sc0000164	maker	gene	570793	580345	.	-	.	ID=gasp1.m3.8409;Name=gasp1.m3.8409
Sc0000164	maker	gene	526201	539760	.	-	.	ID=gasp1.m3.8410;Name=gasp1.m3.8410
Sc0000164	maker	gene	540097	540654	.	-	.	ID=gasp1.m3.8411;Name=gasp1.m3.8411
Sc0000164	maker	gene	620895	639931	.	+	.	ID=gasp1.m3.8413;Name=gasp1.m3.8413
Sc0000164	maker	gene	605540	612079	.	+	.	ID=gasp1.m3.8414;Name=gasp1.m3.8414
Sc0000164	maker	gene	591016	597976	.	-	.	ID=gasp1.m3.8415;Name=gasp1.m3.8415
Sc0000164	maker	gene	669977	670430	.	-	.	ID=gasp1.m3.8416;Name=gasp1.m3.8416
Sc0000164	maker	gene	600539	605576	.	-	.	ID=gasp1.m3.8417;Name=gasp1.m3.8417
Sc0000164	maker	gene	761986	768331	.	+	.	ID=gasp1.m3.8418;Name=gasp1.m3.8418
Sc0000164	maker	gene	700607	702591	.	+	.	ID=gasp1.m3.8419;Name=gasp1.m3.8419
Sc0000164	maker	gene	681942	689332	.	+	.	ID=gasp1.m3.8421;Name=gasp1.m3.8421
Sc0000164	maker	gene	710598	711830	.	-	.	ID=gasp1.m3.8424;Name=gasp1.m3.8424
Sc0000165	maker	gene	21217	27735	.	+	.	ID=gasp1.m3.8425;Name=gasp1.m3.8425
Sc0000165	maker	gene	1106	8179	.	+	.	ID=gasp1.m3.8426;Name=gasp1.m3.8426
Sc0000165	maker	gene	9275	15220	.	-	.	ID=gasp1.m3.8427;Name=gasp1.m3.8427
Sc0000165	maker	gene	32863	81303	.	-	.	ID=gasp1.m3.8428;Name=gasp1.m3.8428
Sc0000165	maker	gene	131237	164468	.	+	.	ID=gasp1.m3.8429;Name=gasp1.m3.8429
Sc0000165	maker	gene	107141	119147	.	+	.	ID=gasp1.m3.8430;Name=gasp1.m3.8430
Sc0000165	maker	gene	100553	107062	.	+	.	ID=gasp1.m3.8431;Name=gasp1.m3.8431
Sc0000165	maker	gene	121360	130941	.	-	.	ID=gasp1.m3.8432;Name=gasp1.m3.8432
Sc0000165	maker	gene	175564	182063	.	-	.	ID=gasp1.m3.8433;Name=gasp1.m3.8433
Sc0000165	maker	gene	224263	271965	.	+	.	ID=gasp1.m3.8434;Name=gasp1.m3.8434
Sc0000165	maker	gene	276793	279337	.	-	.	ID=gasp1.m3.8435;Name=gasp1.m3.8435
Sc0000165	maker	gene	192143	193237	.	+	.	ID=gasp1.m3.8436;Name=gasp1.m3.8436
Sc0000165	maker	gene	295068	299100	.	+	.	ID=gasp1.m3.8437;Name=gasp1.m3.8437
Sc0000165	maker	gene	329501	330394	.	+	.	ID=gasp1.m3.8438;Name=gasp1.m3.8438
